consumer,product,liking,split,visual_similarity,texture_similarity,flavor_similarity
H240,J10,7.29,holdout,0.6234248,0.6041826,0.61575496
H240,J26,9.16,holdout,0.637111,0.63501155,0.5689104
H240,J31,5.9,holdout,0.5284865,0.63622427,0.7110448
H241,J01,7.79,train,0.8510252,0.87834036,0.81123805
H241,J24,0.43,train,0.76694715,0.80489224,0.73684573
H241,J27,0.62,train,0.76850057,0.8325207,0.6996851
H241,J30,1.53,train,0.84529084,0.83813304,0.74502176
H242,J10,8.95,train,0.88270736,0.65832627,0.7562576
H244,J02,3.48,train,0.79032916,0.8938779,0.88517797
H244,J24,5.03,train,0.824005,0.82937896,0.8262316
H244,J26,7.3,train,0.8321455,0.7815193,0.86151105
H244,J28,9.99,train,0.8573081,0.8105267,0.7976147
H245,J02,7.99,train,0.8135042,0.94631696,0.7697191
H245,J07,3.52,train,0.7694701,0.79330397,0.66557145
H245,J09,7.69,train,0.8441627,0.7296353,0.9029771
H245,J17,4.6,train,0.7426642,0.84292865,0.75188476
H245,J22,5.16,train,0.7634835,0.7926683,0.786826
H245,J23,8.0,train,0.7615987,0.87878966,0.79602367
H245,J24,5.35,train,0.8202077,0.81254125,0.8184488
H245,J25,1.79,train,0.7687284,0.6432386,0.728635
H245,J27,8.26,train,0.82826364,0.7887094,0.8962006
H245,J30,8.55,train,0.74026155,0.7067256,0.78564245
H246,J01,4.34,train,0.6784596,0.7883624,0.95466554
H246,J11,7.76,train,0.6236308,0.7811215,0.7502183
H246,J17,6.71,train,0.6488965,0.8358038,0.9185079
H246,J20,4.72,train,0.66407955,0.8669814,0.819557
H246,J25,4.99,train,0.666464,0.9566697,0.9118207
H246,J31,8.03,train,0.622892,0.8132779,0.95466554
H247,J21,6.31,train,0.64222014,0.73542386,0.8465636
H247,J28,6.62,train,0.81419694,0.72019434,0.98171055
H247,J29,4.88,train,0.6988714,0.7635271,0.826838
H247,J30,6.71,train,0.7091392,0.6604724,0.9863031
H248,J03,2.63,train,0.7261572,0.7842165,0.7804123
H248,J10,6.14,train,0.82557034,0.85917056,0.7818831
H248,J20,5.46,train,0.70739126,0.9183042,0.7254683
H248,J21,2.77,train,0.66011906,0.7872403,0.7174071
H250,J01,5.67,train,0.6856152,0.7576964,0.784166
H250,J24,4.04,train,0.75047827,0.7581227,0.67387825
H250,J27,6.36,train,0.6877202,0.6635119,0.83285844
H250,J29,4.25,train,0.74914056,0.64950913,0.7583139
H251,J03,3.83,train,0.889495,0.70213276,0.848726
H251,J06,7.04,train,0.7832821,0.8012892,0.9326609
H251,J07,8.39,train,0.77593803,0.7980786,0.83597213
H251,J32,7.58,train,0.79682994,0.7921425,0.8726647
H252,J10,8.77,train,0.53503454,0.65265495,0.54681885
H253,J04,8.98,train,0.6584322,1.0,0.8663627
H253,J05,7.38,train,0.67310596,0.8085813,0.74399346
H253,J11,5.62,train,0.57170373,0.845925,0.70831853
H253,J27,3.73,train,0.69565386,0.84669304,0.8396511
H253,J31,7.28,train,0.61359185,0.84821606,0.8822354
H255,J02,5.38,train,0.91995716,0.833925,0.8518
H255,J03,8.09,train,0.8352852,0.7905644,0.8793822
H255,J10,5.7,train,0.78065336,0.7330111,0.7729292
H255,J20,5.68,train,0.89136064,0.8354212,0.8465036
H255,J23,5.11,train,0.85796666,0.812106,0.89403284
H255,J24,9.26,train,0.81920284,0.7795918,0.8305552
H255,J25,5.17,train,0.9575496,0.89810395,0.8909635
H255,J31,7.31,train,0.8460352,0.9460049,0.7588345
H257,J01,4.94,train,0.56215453,0.7167295,0.85033596
H257,J02,8.48,train,0.5418959,0.7044748,0.74330306
H257,J20,7.41,train,0.56510913,0.74388707,0.8424501
H257,J21,8.13,train,0.59063435,0.6841713,0.8078893
H257,J26,7.33,train,0.6182668,0.7797185,0.7151557
H257,J30,7.36,train,0.61932516,0.8896364,0.8207152
H258,J01,9.49,train,0.6724685,0.91977537,0.84020174
H258,J02,7.59,train,0.8500273,0.7885784,0.84936845
H258,J04,7.78,train,0.7502937,0.6963233,0.74607074
H258,J05,5.23,train,0.77136725,0.8229505,0.76801264
H258,J20,6.52,train,0.8386001,0.81072354,0.83028173
H258,J22,6.81,train,0.7098973,0.8467623,0.86316854
H258,J26,9.62,train,0.8103912,0.83703434,0.8360531
H258,J29,9.05,train,0.77122295,0.8532696,0.74987847
H258,J30,7.91,train,0.812296,0.84464693,0.88556063
H259,J26,7.11,train,0.55293167,0.55425626,0.7030926
H260,J02,9.78,train,0.7376472,0.83983684,0.8336539
H260,J05,3.3,train,0.6842477,0.76209426,0.84949493
H260,J09,3.15,train,0.68056583,0.81858313,0.7284265
H260,J10,8.38,train,0.7115943,0.8014538,0.7574755
H260,J24,2.58,train,0.71062523,0.7582848,0.8380462
H260,J26,3.75,train,0.7266548,0.71281457,0.8544394
H260,J29,9.15,train,0.7583214,0.7386356,0.7825539
H260,J30,8.8,train,0.6526326,0.8064443,0.75645417
H261,J01,7.68,train,0.83884746,0.88803905,0.92498016
H261,J17,6.7,train,0.81644714,0.8252745,0.7895913
H261,J29,7.33,train,0.8153142,0.8874417,0.89762366
H261,J30,6.79,train,0.7415732,0.9000466,0.9143692
H264,J10,6.96,train,0.5814065,0.57221663,0.61612004
H264,J20,4.56,train,0.56160086,0.6337388,0.68629205
H264,J22,2.98,train,0.5521194,0.5758147,0.7189516
H264,J26,4.12,train,0.6358968,0.6778114,0.6112274
H264,J31,6.51,train,0.59139353,0.52781105,0.5269293
H265,J02,9.71,train,0.68273056,0.88424253,0.80129683
H265,J26,2.37,train,0.87137705,0.76302695,0.7613158
H265,J28,7.16,train,0.7446773,0.82481533,0.7487837
H265,J31,6.58,train,0.84591436,0.7588101,0.7421812
H266,J01,1.23,train,0.7454598,0.7516024,0.7092234
H266,J02,3.91,train,0.7687366,0.77778554,0.8603272
H266,J03,1.5,train,0.6758578,0.81019247,0.7966821
H266,J09,6.32,train,0.77926815,0.7369846,0.80008733
H266,J10,1.07,train,0.7993334,0.7330725,0.78912836
H266,J27,6.45,train,0.72512096,0.94634795,0.77934265
H266,J30,6.81,train,0.83592224,0.83151364,0.7954006
H266,J31,2.26,train,0.8632153,0.88994443,0.79669285
H267,J02,5.65,train,0.6222446,0.6021824,0.5504321
H267,J09,7.82,train,0.5307421,0.6294904,0.5361331
H267,J25,6.31,train,0.470576,0.4812198,0.6634842
H268,J01,4.68,holdout,0.60070115,0.6954057,0.68323123
H268,J02,3.53,holdout,0.56627464,0.65212035,0.5626526
H268,J03,5.15,holdout,0.5848415,0.67225224,0.6477824
H268,J09,7.84,holdout,0.65144897,0.6073122,0.6020524
H268,J10,5.89,holdout,0.5690925,0.63454354,0.5889118
H269,J01,6.1,holdout,0.7190181,0.9141424,0.71271193
H269,J20,7.93,holdout,0.7075177,0.8075356,0.88593566
H269,J26,8.04,holdout,0.78917587,0.7757678,0.7262468
H269,J31,7.43,holdout,0.8528086,0.81317556,0.7914181
H271,J03,6.81,train,0.8638269,0.85292333,0.9114297
H271,J05,6.83,train,0.9352954,0.8229102,0.898653
H271,J20,5.89,train,0.8579106,0.75944376,0.75770324
H271,J26,7.79,train,0.8638269,0.8156352,0.6839248
H275,J04,6.97,train,0.6007068,0.76924866,0.7127111
H275,J11,9.26,train,0.7931889,0.71942246,0.7751373
H275,J20,5.71,train,0.80112886,0.7512044,0.8197004
H275,J21,6.78,train,0.79701024,0.7334696,0.7667637
H275,J22,8.28,train,0.82257426,0.80312794,0.945616
H275,J23,5.07,train,0.7861917,0.69538194,0.9145107
H275,J26,9.32,train,0.65973985,0.78097636,0.8288431
H275,J27,9.81,train,0.6608933,0.7638918,0.70229864
H275,J28,8.12,train,0.766423,0.67728746,0.8031315
H276,J01,8.12,train,0.6507752,0.741757,0.78813726
H276,J02,8.94,train,0.8581949,0.96304363,0.83857775
H276,J10,8.62,train,0.8361067,0.8678193,0.89668685
H276,J11,8.79,train,0.6492038,0.86763656,0.84096307
H276,J20,8.44,train,0.84045315,0.86509466,0.89077604
H276,J24,6.44,train,0.63545203,0.83924115,0.73663807
H276,J26,6.9,train,0.6971295,0.96376187,0.83846664
H276,J27,6.88,train,0.75451493,0.8796158,0.8681544
H276,J30,7.35,train,0.66424394,0.9280612,0.8942119
H278,J01,9.47,holdout,0.6025157,0.6830473,0.5450704
H278,J21,4.87,holdout,0.53994024,0.66059774,0.67057586
H278,J26,9.26,holdout,0.6044656,0.66268814,0.60514796
H279,J01,8.5,holdout,0.7275034,0.7357175,0.72381836
H279,J20,3.57,holdout,0.6577852,0.85570633,0.64996237
H279,J21,4.16,holdout,0.7015346,0.8115986,0.6941619
H279,J26,7.02,holdout,0.7153607,0.92033374,0.6879988
H280,J01,5.53,train,0.86380255,0.69153154,0.81537074
H280,J10,7.77,train,0.8820392,0.78111863,0.85519266
H280,J23,2.81,train,0.728082,0.84300584,0.86817074
H280,J31,8.51,train,0.82720125,0.7859928,0.8278284
H281,J04,8.34,train,0.59560144,0.8973371,0.74065816
H281,J05,7.69,train,0.63257706,0.8812004,0.79891944
H281,J11,7.01,train,0.826929,0.84730434,0.77193886
H281,J27,7.12,train,0.61950374,0.81135684,0.7576779
H281,J31,8.33,train,0.72065276,0.84497404,0.8217577
H282,J01,3.19,train,0.80330265,0.6443418,0.8084224
H282,J02,8.18,train,0.7385033,0.69201446,0.8308798
H282,J07,5.81,train,0.6419498,0.64253855,0.76025563
H282,J11,5.96,train,0.7791844,0.62049973,0.9022282
H282,J20,7.74,train,0.77046454,0.6907059,0.7973143
H282,J21,7.56,train,0.75451905,0.64825964,0.813073
H282,J28,4.95,train,0.791778,0.6362034,0.80191433
H282,J31,5.96,train,0.757992,0.729463,0.8323056
H283,J01,7.29,holdout,0.83410573,0.81935227,0.95480514
H283,J02,5.94,holdout,0.9059948,0.7593279,0.8316131
H283,J07,5.45,holdout,0.7788522,0.8375803,0.8588581
H283,J11,7.37,holdout,0.7405155,0.70319474,0.9459801
H283,J20,8.83,holdout,0.80401224,0.764894,0.7672224
H283,J21,6.08,holdout,0.8363889,0.7257217,0.8393796
H283,J28,6.76,holdout,0.9275515,0.76071584,0.75200695
H283,J31,7.03,holdout,0.85514486,0.7369821,0.82144916
H285,J09,5.06,train,0.72302276,0.7519586,0.78654665
H285,J11,2.13,train,0.85490704,0.70283216,0.748218
H285,J15,1.3,train,0.6973063,0.6600103,0.61501014
H285,J20,4.71,train,0.79482776,0.7852105,0.72408605
H285,J25,2.01,train,0.6986402,0.7192302,0.6221541
H285,J26,3.84,train,0.7936835,0.75777996,0.779696
H285,J27,4.34,train,0.8465373,0.76280737,0.6410194
H285,J30,5.17,train,0.8908421,0.70283216,0.6758956
H285,J31,1.62,train,0.7039745,0.72662234,0.75995004
H286,J01,4.17,train,0.7860523,0.74395317,0.8431181
H286,J02,7.22,train,0.8645729,0.91300565,0.8496975
H286,J03,4.0,train,0.7420065,0.83274657,0.79696643
H286,J07,7.11,train,0.8843796,0.84516937,0.87524074
H286,J11,2.01,train,0.833261,0.8101102,0.7270007
H286,J21,6.04,train,0.82445025,0.7929016,0.8539227
H286,J26,0.86,train,0.7115184,0.74698055,0.72269577
H286,J27,6.7,train,0.7442473,0.88367844,0.84765935
H287,J01,0.05,train,0.7087119,0.7037713,0.78637904
H287,J02,9.01,train,0.88487077,0.8529214,0.79840297
H287,J03,6.16,train,0.7700903,0.8474513,0.9528511
H287,J07,8.72,train,0.8338031,0.8564158,0.9276166
H287,J11,0.53,train,0.81946635,0.73261565,0.6924124
H287,J21,5.93,train,0.9256416,0.9124815,0.8692173
H287,J26,0.0,train,0.6100402,0.6834749,0.82174516
H287,J27,5.02,train,0.7321888,0.7057189,0.79314184
H288,J09,8.47,train,0.654356,0.800695,0.9326015
H288,J10,8.34,train,0.8406687,0.8241954,0.922258
H288,J30,7.96,train,0.8437503,0.83826625,0.95466554
H288,J31,6.79,train,0.857738,0.75686836,1.0000001
H291,J01,8.35,train,0.7077546,0.7472182,0.5958853
H291,J03,0.19,train,0.5914655,0.6777372,0.7200363
H291,J10,6.57,train,0.62042224,0.67270213,0.6763503
H291,J31,8.46,train,0.70631254,0.6859062,0.62997097
H294,J09,8.3,train,0.68639636,0.6950409,0.73561144
H294,J11,0.66,train,0.7342089,0.6264895,0.81140393
H294,J15,7.26,train,0.7121954,0.65513706,0.70143557
H294,J25,1.87,train,0.6648855,0.52630794,0.7654233
H294,J27,0.08,train,0.6361965,0.6950409,0.6227056
H294,J31,1.82,train,0.7132133,0.6352117,0.73928475
H295,J02,9.84,holdout,0.6210945,0.66932106,0.704256
H295,J11,9.65,holdout,0.5710279,0.70493186,0.6637631
H295,J20,6.78,holdout,0.65503514,0.73188823,0.73416966
H295,J23,7.75,holdout,0.6989995,0.639676,0.7319597
H295,J26,4.8,holdout,0.84566796,0.787856,0.736863
H295,J27,7.8,holdout,0.61663735,0.70084596,0.6959096
H295,J31,9.44,holdout,0.73288995,0.81325066,0.6996285
H297,J01,2.35,holdout,0.7506623,0.7302542,0.7970153
H297,J23,0.24,holdout,0.680592,0.71032417,0.7583361
H297,J27,6.73,holdout,0.7670498,0.70486724,0.81529343
H297,J28,2.27,holdout,0.700698,0.70175314,0.79169196
H297,J30,0.2,holdout,0.7490223,0.6263666,0.69081724
H299,J02,6.19,train,0.7583357,0.7165054,0.9044978
H299,J20,1.92,train,0.77806187,0.6788128,0.9055809
H299,J21,5.47,train,0.68950564,0.9282332,0.8288592
H299,J22,8.12,train,0.84396803,0.69923234,0.86516476
H299,J27,7.47,train,0.71330816,0.7762889,0.75905997
H299,J31,6.75,train,0.7239362,0.81978714,0.7437998
H300,J02,7.56,holdout,0.94209146,0.7957987,0.90354913
H300,J06,6.2,holdout,0.77840054,0.78500557,0.76702595
H300,J08,4.68,holdout,0.8908372,0.8939376,0.83982354
H300,J10,7.15,holdout,0.8853952,0.7651552,0.90354913
H300,J20,4.39,holdout,0.83728695,0.71419823,0.76629657
H300,J23,7.27,holdout,0.7466737,0.8351543,0.9999999
H300,J25,0.72,holdout,0.6586173,0.7088431,0.8884844
H300,J27,9.67,holdout,0.91084385,0.7484168,0.76851666
H301,J02,8.89,train,0.7646604,0.82585865,0.7112506
H301,J06,8.46,train,0.8472257,0.8824589,0.82376015
H301,J08,7.58,train,0.85003984,0.78082263,0.7344454
H301,J10,10.0,train,0.89737254,0.8824589,0.64009273
H301,J20,5.21,train,0.84896815,0.7609061,0.6771621
H301,J23,8.49,train,0.92429984,0.706784,0.8243454
H301,J25,1.26,train,0.71580786,0.759209,0.65057874
H301,J27,10.0,train,0.89737254,0.76957536,0.769144
H302,J01,0.82,train,0.550828,0.6927267,0.7059379
H304,J01,9.92,train,0.96302116,0.8452988,0.75283515
H304,J05,3.16,train,0.83678854,0.7685996,0.81277525
H304,J28,9.86,train,0.8915213,0.8618009,0.8059144
H304,J31,9.8,train,0.87404525,0.8195776,0.7635103
H305,J02,8.35,train,0.79940903,0.8574222,0.69279265
H305,J05,7.7,train,0.7470226,0.7459566,0.83234227
H305,J20,1.98,train,0.69486654,0.8343054,0.65899587
H305,J30,9.83,train,0.78110576,0.8954731,0.7995694
H306,J05,7.97,train,0.75006557,0.95218056,0.80579203
H306,J20,8.49,train,0.8219229,0.7541454,0.72643507
H306,J23,9.29,train,0.7439809,0.95482504,0.6714352
H306,J26,6.05,train,0.74936485,0.6806231,0.73748636
H306,J30,7.8,train,0.6730665,0.96616703,0.8690416
H306,J31,7.96,train,0.76672655,0.89093184,0.72643507
H307,J01,2.01,train,0.81108177,0.80075586,0.6498023
H307,J02,3.87,train,0.72023046,0.7398044,0.65891945
H307,J05,5.64,train,0.72457904,0.7683226,0.68317413
H307,J09,7.08,train,0.7111733,0.7451611,0.8083454
H307,J10,8.1,train,0.76760936,0.74272627,0.740429
H308,J01,1.58,train,0.80371165,0.69954157,0.65744776
H308,J20,6.68,train,0.6509254,0.78188807,0.91271555
H308,J26,6.9,train,0.6813173,1.0,0.7583806
H308,J28,6.04,train,0.87855315,0.7970332,0.7044994
H309,J01,6.75,train,0.8464872,0.8453727,0.83298886
H309,J02,5.58,train,0.8754723,0.9431616,0.92078626
H309,J30,7.38,train,0.6825168,0.8547728,0.83298886
H309,J31,8.69,train,0.8464872,0.7297999,0.83298886
H312,J01,8.66,train,0.8519212,0.7872838,0.81371766
H312,J05,9.82,train,0.85198617,0.83607566,0.75736964
H312,J15,9.77,train,0.79854304,0.77207804,0.7808771
H312,J16,8.43,train,0.8013146,0.79935837,0.7556426
H312,J26,7.99,train,0.83354485,0.8000147,0.76999605
H312,J27,9.72,train,0.8012506,0.76357263,0.7763959
H312,J30,8.1,train,0.83119696,0.69858885,0.8121656
H312,J31,9.62,train,0.8600755,0.87024844,0.80427575
H313,J01,6.71,train,0.81686354,0.82127637,0.75708485
H313,J02,7.32,train,0.7339341,0.8623334,0.8489466
H313,J21,7.16,train,0.74842906,0.87342554,0.75606847
H313,J23,6.74,train,0.65378356,0.8266369,0.7257292
H314,J01,8.62,train,0.7521387,0.76612604,0.80876476
H314,J24,8.88,train,0.66228247,0.7243113,0.853443
H314,J31,8.66,train,0.7971694,0.77228415,0.8541713
H315,J01,1.39,train,0.77432275,0.80996,0.80780077
H315,J02,9.75,train,0.84766734,0.8108907,0.81041986
H315,J04,9.73,train,0.7900555,0.77307093,0.85336447
H315,J32,3.1,train,0.8461057,0.855404,0.7049329
H317,J01,6.72,train,0.7774858,0.8469181,0.7520602
H317,J05,7.62,train,0.73977864,0.77414626,0.7321656
H317,J11,7.39,train,0.848196,0.78484094,0.74382246
H317,J28,7.68,train,0.71195227,0.76418185,0.7165841
H318,J01,7.12,holdout,0.8125538,0.73053753,0.8663549
H318,J05,4.78,holdout,0.840774,1.0,0.70278597
H318,J06,5.54,holdout,0.842615,0.8592739,0.6636257
H318,J28,4.98,holdout,0.74116176,0.9066491,0.6947753
H319,J01,1.9,train,0.7731019,0.7271484,0.725262
H319,J04,8.77,train,0.7809881,0.7606126,0.85086524
H319,J26,9.58,train,0.7906823,0.86429226,0.9100184
H319,J28,8.69,train,0.7412971,0.83161485,0.8244374
H320,J01,9.62,holdout,0.8766061,0.7865702,0.8034607
H320,J04,2.7,holdout,0.7603601,0.7258091,0.6388836
H320,J05,1.93,holdout,0.7823281,0.7025954,0.6802408
H320,J24,7.65,holdout,0.89380914,0.7049342,0.68758047
H320,J28,1.5,holdout,0.7582345,0.8187685,0.68452394
H320,J29,3.75,holdout,0.80939615,0.9080371,0.6509152
H320,J30,3.14,holdout,0.8539386,0.79296803,0.6895786
H320,J31,6.01,holdout,0.7846185,0.888211,0.7684156
H322,J01,6.81,train,0.6068696,0.8309687,0.73817015
H322,J02,7.91,train,0.8681127,1.0,0.8136649
H322,J04,6.08,train,0.94791794,0.8371318,0.615764
H322,J09,6.34,train,0.6600214,0.7987325,0.7290898
H322,J24,6.57,train,0.7924019,0.7818296,0.7040985
H322,J27,6.87,train,0.9622561,1.0,0.91478574
H322,J29,7.08,train,0.82134676,1.0,0.6364738
H322,J30,6.27,train,0.94988215,1.0,0.64990425
H323,J01,7.97,train,0.755166,0.6449301,0.75711334
H323,J14,6.81,train,0.7447924,0.5752212,0.7536348
H323,J15,5.38,train,0.79901373,0.6363138,0.7004887
H323,J17,1.48,train,0.75450027,0.66402864,0.7290166
H323,J19,7.03,train,0.7327887,0.5609011,0.75753236
H324,J01,9.92,train,0.8212706,0.75435436,0.75408965
H324,J04,9.88,train,0.94625646,0.85322356,0.6955533
H324,J05,8.06,train,0.9455248,0.88131106,0.7995183
H324,J10,9.39,train,0.7958704,0.87746507,0.86885595
H324,J27,9.23,train,0.94625646,0.9004427,0.7451754
H324,J28,9.58,train,0.933848,0.8936463,0.73506355
H324,J30,9.81,train,0.87015706,0.90646875,0.7675539
H324,J31,9.45,train,0.9110397,0.9124479,0.7477828
H325,J01,6.13,train,0.6546991,0.66823363,0.91083384
H325,J02,7.7,train,0.8019809,0.7170612,0.897949
H325,J20,7.37,train,0.7503084,0.82073367,0.98173296
H325,J21,7.92,train,0.7134385,0.7345539,0.7982593
H325,J27,7.78,train,0.76444817,0.7813854,0.88544
H325,J30,8.9,train,0.6544947,0.7737784,0.79607177
H325,J31,8.4,train,0.5524038,0.7737784,0.8068648
H326,J31,3.08,train,0.47342774,0.5670326,0.69191766
H328,J05,0.14,train,0.66541576,0.72525686,0.6586466
H328,J06,6.44,train,0.82301795,0.7754212,0.8208368
H328,J07,8.32,train,0.7997644,0.7737969,0.80789256
H328,J26,2.18,train,0.7337414,0.8471813,0.69767976
H328,J28,9.0,train,0.89672947,0.7795503,0.9435749
H329,J01,3.76,holdout,0.7367283,0.8307893,0.8220351
H329,J02,3.91,holdout,0.7000354,0.7623577,0.7805947
H329,J24,3.87,holdout,0.712331,0.7873815,0.7299014
H329,J30,5.22,holdout,0.66786283,0.7489936,0.56468415
H329,J31,6.64,holdout,0.6828225,0.74138874,0.68490875
H330,J01,5.39,train,0.56986994,0.67687714,0.55119586
H330,J10,3.04,train,0.68657637,0.69593316,0.65831244
H330,J26,6.57,train,0.59710836,0.71346927,0.5062075
H331,J01,4.43,train,0.7429737,0.79420185,0.82805467
H331,J04,7.81,train,0.7753295,0.8696791,0.72706735
H331,J05,7.0,train,0.8477466,0.8547243,0.9688861
H331,J06,5.57,train,0.7759191,0.7205737,0.7534386
H331,J07,6.96,train,0.7507094,0.84047985,0.81117225
H331,J26,7.48,train,0.7646225,0.7572276,0.7971467
H334,J01,8.71,train,0.82404184,0.8460596,0.7079664
H334,J05,9.49,train,0.8707154,0.84542155,0.73335093
H334,J20,5.66,train,0.8125558,0.7089449,0.78292245
H334,J25,7.22,train,0.77726334,0.827223,0.7218318
H334,J26,8.9,train,0.8733828,0.7488065,0.8055726
H334,J31,9.86,train,0.8430179,0.7766555,0.7108687
H336,J01,5.36,holdout,0.68859357,0.7346202,0.8250021
H336,J02,5.07,holdout,0.8952476,0.892082,0.86485577
H336,J27,8.04,holdout,0.8409879,0.7819059,0.8976861
H336,J30,5.68,holdout,0.808733,0.7661048,0.77177906
H337,J01,4.89,train,0.7933278,0.7266297,0.7207934
H337,J20,5.11,train,0.7138984,0.713101,0.9096675
H337,J21,2.45,train,0.6558631,0.767942,0.6832336
H337,J29,7.05,train,0.8272907,0.7453885,0.91524535
H337,J31,6.03,train,0.7660341,0.71539855,0.72177964
H337,J32,3.04,train,0.81840444,0.70548433,0.7616648
H338,J01,8.33,train,0.8059726,0.793545,0.84157544
H338,J04,6.42,train,0.68906367,0.83825326,0.78460264
H338,J05,5.02,train,0.64555174,0.8971696,0.69526774
H338,J20,5.57,train,0.70391095,0.79926825,0.8887512
H338,J21,4.8,train,0.78220433,0.83591294,0.69727635
H338,J24,7.73,train,0.7202785,0.8971696,0.7435663
H338,J27,3.57,train,0.67468596,0.8103095,0.7721517
H338,J31,9.32,train,0.7400147,0.7573341,0.72325706
H338,J32,4.66,train,0.59679765,0.6968044,0.73717093
H340,J04,8.76,train,0.7513279,0.8921711,0.7477324
H340,J24,7.17,train,0.7600457,0.99999994,0.8463628
H340,J30,7.45,train,0.7750169,0.8722482,0.74345106
H340,J31,3.64,train,0.7546886,0.8809758,0.8652966
H342,J01,7.55,train,0.81888217,0.7777125,0.79234743
H344,J01,4.2,holdout,0.60344225,0.66170436,0.7011651
H344,J05,6.8,holdout,0.64914453,0.6572919,0.7466403
H344,J26,2.22,holdout,0.5552528,0.7073957,0.7998016
H344,J30,7.81,holdout,0.6400228,0.7343171,0.7920507
H346,J01,1.05,train,0.67806494,0.6475247,0.60150206
H346,J02,2.97,train,0.6919868,0.72824526,0.61839265
H346,J04,6.13,train,0.7338765,0.7445837,0.7169127
H346,J05,4.19,train,0.67598385,0.69347197,0.7006569
H346,J06,8.29,train,0.65485847,0.7663914,0.7472763
H346,J25,8.71,train,0.65824276,0.8820292,0.76938707
H346,J27,1.04,train,0.6165972,0.72441876,0.691203
H346,J30,0.77,train,0.658629,0.7836746,0.6886604
H347,J05,8.21,train,0.6353729,0.7725769,0.6735418
H347,J15,7.55,train,0.60634524,0.8530934,0.7740315
H347,J26,3.85,train,0.83276707,0.6527772,0.80745244
H347,J31,4.84,train,0.85010445,0.80652684,0.7875044
H349,J01,7.23,train,0.89316547,0.8190666,0.84180784
H349,J03,1.03,train,0.8647804,0.76191515,0.8338062
H349,J05,6.23,train,0.7901334,0.9226621,0.675075
H349,J06,6.31,train,0.79356337,0.8559434,0.7710688
H349,J26,2.78,train,0.58783317,0.8094275,0.8676307
H349,J31,7.89,train,0.7168558,0.82895595,0.79019517
H353,J01,7.23,train,0.5329351,0.6157521,0.548446
H353,J04,5.69,train,0.615744,0.67738914,0.5661941
H353,J26,7.5,train,0.615744,0.63478786,0.6214051
H354,J01,7.06,train,0.76172984,0.72041976,0.7921889
H354,J03,8.08,train,0.774931,0.7277228,0.882333
H354,J10,8.27,train,0.75730485,0.9313971,0.7107046
H354,J20,8.59,train,0.7455477,0.8988962,0.882333
H354,J27,6.69,train,0.79511946,0.82022595,0.70032334
H354,J30,5.79,train,0.8812612,0.6973398,0.8486792
H355,J01,6.39,train,0.77005357,0.91966337,0.79499316
H355,J04,5.38,train,0.75779724,0.8403536,0.76616347
H355,J20,9.1,train,0.86391383,0.7404432,0.9057685
H355,J23,9.57,train,0.76728046,0.83234894,0.7440461
H355,J31,8.6,train,0.74700236,0.8046552,0.75757396
H358,J01,6.71,train,0.7671441,0.7690276,0.71936977
H358,J02,8.66,train,0.83564097,0.81556416,0.76266444
H358,J08,4.48,train,0.85960203,0.761832,0.7718041
H358,J09,10.0,train,0.71833646,0.86110294,0.7078004
H358,J15,5.4,train,0.7817316,0.77726746,0.79940796
H358,J16,0.13,train,0.75092655,0.7282047,0.6849747
H358,J20,9.89,train,0.6956741,0.761111,0.7969495
H358,J22,8.54,train,0.7566118,0.82860535,0.81917155
H358,J23,8.33,train,0.83887994,0.78368187,0.84634066
H358,J30,7.48,train,0.81158507,0.8184507,0.8867851
H358,J31,8.01,train,0.85453504,0.8405968,0.80921906
H360,J04,9.0,train,0.6885421,0.7920896,0.6809446
H360,J05,2.37,train,0.5757859,0.7920896,0.7017318
H360,J08,0.33,train,0.64168054,0.6984985,0.66692793
H360,J23,5.52,train,0.65911114,0.7920896,0.676845
H360,J25,4.92,train,0.59375626,0.7225648,0.65057695
H363,J01,8.46,train,0.768572,0.81975377,0.62647927
H363,J02,9.52,train,0.7144327,1.0,0.78143644
H363,J04,7.81,train,0.6331934,0.7528777,0.6771469
H363,J28,8.37,train,0.99999994,1.0,0.6771469
H366,J24,5.35,train,0.78214633,0.7100407,0.764166
H366,J27,9.55,train,0.78057635,0.73937976,0.9410111
H366,J31,9.93,train,0.7924237,0.8367975,0.82431453
H367,J01,7.1,holdout,0.6812519,0.7713263,0.7140446
H367,J20,6.19,holdout,0.609895,0.7572522,0.6625563
H367,J27,7.36,holdout,0.69489384,0.76497585,0.75976443
H367,J30,5.01,holdout,0.6940952,0.6952811,0.6771162
H368,J01,8.53,train,0.79066783,0.63386446,0.8243121
H368,J02,6.58,train,0.77510786,0.7271375,0.7208867
H368,J04,7.54,train,0.57624805,0.6670302,0.74771595
H368,J06,6.9,train,0.6937463,0.6649535,0.7405454
H368,J23,4.9,train,0.61429936,0.61577725,0.7655074
H368,J29,6.42,train,0.73358244,0.65703416,0.7674931
H369,J01,5.0,train,0.6562958,0.79864466,0.81821984
H369,J05,10.0,train,0.8513613,0.9112721,0.8829751
H369,J20,3.8,train,0.91617364,0.8477731,0.6546806
H369,J23,2.72,train,0.8779902,0.80480176,0.84163713
H370,J01,8.28,train,0.84623533,0.7594421,0.7578001
H370,J04,8.72,train,0.86071086,0.7490648,0.720855
H370,J05,6.85,train,0.8679091,0.77893597,0.65734315
