consumer,product,liking,split,visual_similarity,texture_similarity,flavor_similarity
H239,J32,6.92,train,0.83280176,0.90405655,0.88983214
H240,J10,7.29,holdout,0.671476,0.61134624,0.7153698
H240,J26,9.16,holdout,0.6207808,0.65254354,0.6836087
H240,J31,5.9,holdout,0.6216019,0.6396568,0.7693206
H241,J01,7.79,train,0.84752285,0.8834785,0.8700206
H241,J24,0.43,train,0.7663614,0.8266245,0.8238872
H241,J27,0.62,train,0.773047,0.85553837,0.814162
H241,J30,1.53,train,0.8043185,0.87399924,0.8010665
H242,J10,8.95,train,0.85637987,0.69177234,0.78248155
H244,J02,3.48,train,0.7933665,0.9140456,0.9206723
H244,J24,5.03,train,0.8136785,0.8559897,0.84074444
H244,J26,7.3,train,0.8503312,0.8571938,0.9177892
H244,J28,9.99,train,0.8791991,0.86210525,0.8591918
H245,J02,7.99,train,0.81136143,0.950637,0.77362275
H245,J07,3.52,train,0.7493189,0.82057536,0.67788315
H245,J09,7.69,train,0.82570827,0.7308356,0.9246544
H245,J17,4.6,train,0.7328961,0.8776102,0.72892237
H245,J22,5.16,train,0.7283023,0.8246053,0.7693337
H245,J23,8.0,train,0.72513133,0.8953635,0.77158475
H245,J24,5.35,train,0.7863444,0.84827876,0.8243551
H245,J25,1.79,train,0.7635672,0.69675803,0.6957736
H245,J27,8.26,train,0.7966088,0.782488,0.9149735
H245,J30,8.55,train,0.7493845,0.74826485,0.77462006
H246,J01,4.34,train,0.62228405,0.78741485,0.9524052
H246,J11,7.76,train,0.5766236,0.8308176,0.7522579
H246,J17,6.71,train,0.50324553,0.84124625,0.9406498
H246,J20,4.72,train,0.63283896,0.8421825,0.84958345
H246,J25,4.99,train,0.61770517,0.9529274,0.9438682
H246,J31,8.03,train,0.6567992,0.8312043,0.9524052
H247,J21,6.31,train,0.66225666,0.72965705,0.9124601
H247,J28,6.62,train,0.75870365,0.78801435,0.9951145
H247,J29,4.88,train,0.76034725,0.8179905,0.84830976
H247,J30,6.71,train,0.6869612,0.7055181,0.99386543
H248,J03,2.63,train,0.7283771,0.78709364,0.8198986
H248,J10,6.14,train,0.7356421,0.8307015,0.78351223
H248,J20,5.46,train,0.6755978,0.8697841,0.7879559
H248,J21,2.77,train,0.5747275,0.76875275,0.8057729
H250,J01,5.67,train,0.70181227,0.76314986,0.82646894
H250,J24,4.04,train,0.72588754,0.73070145,0.6814646
H250,J27,6.36,train,0.7085031,0.64572024,0.8611928
H250,J29,4.25,train,0.74592924,0.7051859,0.7659216
H251,J03,3.83,train,0.8760613,0.68384266,0.83814
H251,J06,7.04,train,0.72805357,0.79058564,0.93322027
H251,J07,8.39,train,0.744234,0.806816,0.81786144
H251,J32,7.58,train,0.746287,0.8627336,0.84485036
H252,J10,8.77,train,0.5045713,0.7114409,0.6667206
H253,J04,8.98,train,0.59506536,1.0,0.9139372
H253,J05,7.38,train,0.61336786,0.7643813,0.7118469
H253,J11,5.62,train,0.5178683,0.764248,0.72873974
H253,J27,3.73,train,0.6522056,0.7708143,0.88582575
H253,J31,7.28,train,0.5709478,0.8273674,0.91660905
H255,J02,5.38,train,0.892088,0.81994057,0.876531
H255,J03,8.09,train,0.8272991,0.80667067,0.91590744
H255,J10,5.7,train,0.6897242,0.6729852,0.7317597
H255,J20,5.68,train,0.88355964,0.8632446,0.8679477
H255,J23,5.11,train,0.8131874,0.8500648,0.90959364
H255,J24,9.26,train,0.75427073,0.82849383,0.79809976
H255,J25,5.17,train,0.93744874,0.9052135,0.9222007
H255,J31,7.31,train,0.8023833,0.9479933,0.7615024
H257,J01,4.94,train,0.5351782,0.68272483,0.8730113
H257,J02,8.48,train,0.5198755,0.80462086,0.7818763
H257,J20,7.41,train,0.5357752,0.82116747,0.8746172
H257,J21,8.13,train,0.5467676,0.7131877,0.8501831
H257,J26,7.33,train,0.5843341,0.8242752,0.78706527
H257,J30,7.36,train,0.5953287,0.91321915,0.82454216
H258,J01,9.49,train,0.6884229,0.9311304,0.8571388
H258,J02,7.59,train,0.848307,0.8608625,0.8930821
H258,J04,7.78,train,0.79251933,0.7355808,0.816221
H258,J05,5.23,train,0.8679232,0.84411705,0.8389242
H258,J20,6.52,train,0.8991492,0.8760113,0.8450758
H258,J22,6.81,train,0.7982172,0.8947941,0.8646092
H258,J26,9.62,train,0.81370556,0.8887179,0.8553367
H258,J29,9.05,train,0.8023624,0.9022625,0.76099473
H258,J30,7.91,train,0.8322986,0.90307194,0.8917098
H259,J26,7.11,train,0.5632423,0.55540717,0.7717733
H260,J02,9.78,train,0.71343726,0.8318062,0.87259126
H260,J05,3.3,train,0.65237,0.769475,0.8607287
H260,J09,3.15,train,0.6523975,0.792629,0.8371491
H260,J10,8.38,train,0.6362632,0.8268894,0.7779107
H260,J24,2.58,train,0.68227625,0.7331604,0.7113391
H260,J26,3.75,train,0.64773667,0.7518362,0.89817244
H260,J29,9.15,train,0.7365532,0.75804806,0.78433025
H260,J30,8.8,train,0.503696,0.79416835,0.8064637
H261,J01,7.68,train,0.77989423,0.9100571,0.93409467
H261,J17,6.7,train,0.7477541,0.850202,0.83113456
H261,J29,7.33,train,0.7416924,0.89827967,0.9239708
H261,J30,6.79,train,0.71563464,0.9101287,0.91412985
H264,J10,6.96,train,0.66006345,0.51318127,0.7006203
H264,J20,4.56,train,0.5842034,0.67646277,0.7319099
H264,J22,2.98,train,0.6220846,0.55771035,0.79596555
H264,J26,4.12,train,0.64558655,0.6740815,0.66600716
H264,J31,6.51,train,0.63551474,0.50046957,0.60581994
H265,J02,9.71,train,0.63989806,0.86799717,0.85101974
H265,J26,2.37,train,0.8856382,0.8224691,0.8138631
H265,J28,7.16,train,0.76176095,0.74340725,0.7865527
H265,J31,6.58,train,0.8548628,0.7650778,0.77598786
H266,J01,1.23,train,0.7743584,0.85428023,0.70982516
H266,J02,3.91,train,0.7654048,0.83288556,0.8692442
H266,J03,1.5,train,0.6370394,0.88219583,0.80704296
H266,J09,6.32,train,0.7553171,0.8031961,0.81237197
H266,J10,1.07,train,0.77304184,0.8123028,0.81347024
H266,J27,6.45,train,0.75070065,0.9514292,0.75235134
H266,J30,6.81,train,0.7930937,0.87261677,0.7940844
H266,J31,2.26,train,0.84208393,0.9012689,0.82944596
H267,J02,5.65,train,0.60772276,0.62718093,0.65166783
H267,J09,7.82,train,0.52883595,0.5819355,0.5699029
H267,J25,6.31,train,0.45877993,0.4903227,0.7538723
H268,J01,4.68,holdout,0.61291474,0.67019755,0.6983948
H268,J02,3.53,holdout,0.55095744,0.6555305,0.611434
H268,J03,5.15,holdout,0.5711765,0.65652454,0.70862746
H268,J09,7.84,holdout,0.6107954,0.602124,0.643509
H268,J10,5.89,holdout,0.6098449,0.6163451,0.6277069
H269,J01,6.1,holdout,0.6626296,0.9226725,0.7299274
H269,J20,7.93,holdout,0.6372333,0.84547645,0.89991176
H269,J26,8.04,holdout,0.7680898,0.7421203,0.7378329
H269,J31,7.43,holdout,0.8314311,0.79269576,0.77648157
H271,J03,6.81,train,0.8044343,0.82540953,0.91654867
H271,J05,6.83,train,0.9116302,0.8317403,0.8756309
H271,J20,5.89,train,0.8838671,0.7490345,0.75064164
H271,J26,7.79,train,0.8044343,0.81818295,0.6937743
H275,J04,6.97,train,0.55237556,0.7594448,0.7336837
H275,J11,9.26,train,0.7929614,0.70104766,0.711325
H275,J20,5.71,train,0.8143206,0.7135505,0.7930059
H275,J21,6.78,train,0.7452445,0.72139585,0.75353134
H275,J22,8.28,train,0.8245743,0.7901782,0.94501543
H275,J23,5.07,train,0.7952646,0.69892704,0.92926985
H275,J26,9.32,train,0.6094382,0.7407296,0.7733716
H275,J27,9.81,train,0.60681725,0.7463046,0.7242036
H275,J28,8.12,train,0.75273216,0.6771972,0.8392178
H276,J01,8.12,train,0.6287739,0.718771,0.8124156
H276,J02,8.94,train,0.8149581,0.97469866,0.85775864
H276,J10,8.62,train,0.7669232,0.909976,0.9314779
H276,J11,8.79,train,0.631828,0.862135,0.86782515
H276,J20,8.44,train,0.76813114,0.91138154,0.9301456
H276,J24,6.44,train,0.62086225,0.8652376,0.71206176
H276,J26,6.9,train,0.7141009,0.9738407,0.8789495
H276,J27,6.88,train,0.7181144,0.9138366,0.8788452
H276,J30,7.35,train,0.66154224,0.9359337,0.9185025
H278,J01,9.47,holdout,0.60567683,0.6615101,0.62090355
H278,J21,4.87,holdout,0.5771823,0.6763318,0.728117
H278,J26,9.26,holdout,0.64049244,0.70294297,0.6780639
H279,J01,8.5,holdout,0.7244142,0.7020461,0.7466396
H279,J20,3.57,holdout,0.7200444,0.81774396,0.7107487
H279,J21,4.16,holdout,0.73731285,0.7448131,0.7368198
H279,J26,7.02,holdout,0.73278415,0.91277015,0.7458998
H280,J01,5.53,train,0.88337326,0.6675744,0.86209065
H280,J10,7.77,train,0.8634819,0.8135764,0.8740355
H280,J23,2.81,train,0.7826297,0.8890333,0.8892333
H280,J31,8.51,train,0.8950936,0.80590147,0.8750006
H281,J04,8.34,train,0.57963073,0.88753843,0.719656
H281,J05,7.69,train,0.67235374,0.8869041,0.7781563
H281,J11,7.01,train,0.781473,0.8900945,0.75223243
H281,J27,7.12,train,0.602903,0.84822196,0.7654559
H281,J31,8.33,train,0.6768545,0.8481572,0.81620073
H282,J01,3.19,train,0.78986144,0.6579986,0.80424076
H282,J02,8.18,train,0.7271359,0.75586015,0.8242619
H282,J07,5.81,train,0.6498818,0.6536046,0.7317113
H282,J11,5.96,train,0.7455637,0.5909424,0.8427098
H282,J20,7.74,train,0.72911346,0.75242305,0.77833694
H282,J21,7.56,train,0.71305215,0.6875875,0.8272862
H282,J28,4.95,train,0.7739219,0.6503031,0.8323411
H282,J31,5.96,train,0.72491777,0.7667303,0.78478026
H283,J01,7.29,holdout,0.87342614,0.84346676,0.9323644
H283,J02,5.94,holdout,0.9207348,0.814059,0.85470486
H283,J07,5.45,holdout,0.79374385,0.8975264,0.8858889
H283,J11,7.37,holdout,0.758378,0.7847325,0.9562939
H283,J20,8.83,holdout,0.8424053,0.7709242,0.82315314
H283,J21,6.08,holdout,0.8653579,0.7840716,0.9102247
H283,J28,6.76,holdout,0.9348772,0.82081115,0.76572394
H283,J31,7.03,holdout,0.8780672,0.80319816,0.8484634
H285,J09,5.06,train,0.71480286,0.7756182,0.777544
H285,J11,2.13,train,0.8165879,0.7498883,0.7810484
H285,J15,1.3,train,0.65610725,0.6877991,0.705693
H285,J20,4.71,train,0.7516352,0.7961114,0.7366271
H285,J25,2.01,train,0.7607081,0.7551981,0.7622268
H285,J26,3.84,train,0.78552246,0.8112813,0.815531
H285,J27,4.34,train,0.8477496,0.7930165,0.6830101
H285,J30,5.17,train,0.8554356,0.7498883,0.7416109
H285,J31,1.62,train,0.7547209,0.6689768,0.790927
H286,J01,4.17,train,0.7542576,0.83813906,0.88657
H286,J02,7.22,train,0.87584186,0.9165177,0.8240411
H286,J03,4.0,train,0.7470133,0.8456501,0.7693008
H286,J07,7.11,train,0.91412085,0.8558759,0.8630195
H286,J11,2.01,train,0.8123473,0.8313722,0.74879265
H286,J21,6.04,train,0.8150228,0.8252202,0.9126787
H286,J26,0.86,train,0.68786246,0.8097329,0.827513
H286,J27,6.7,train,0.7206639,0.8976383,0.89164656
H287,J01,0.05,train,0.6621486,0.7625207,0.8521396
H287,J02,9.01,train,0.8445853,0.8793504,0.806924
H287,J03,6.16,train,0.75140536,0.85133344,0.9558911
H287,J07,8.72,train,0.810816,0.854196,0.92440695
H287,J11,0.53,train,0.7956553,0.81703126,0.7407672
H287,J21,5.93,train,0.89926636,0.90658796,0.893981
H287,J26,0.0,train,0.5645738,0.73888946,0.849859
H287,J27,5.02,train,0.6941248,0.7166405,0.7867367
H288,J09,8.47,train,0.612839,0.79326123,0.9614775
H288,J10,8.34,train,0.7897738,0.8056127,0.9303363
H288,J30,7.96,train,0.8274008,0.8309239,0.95240515
H288,J31,6.79,train,0.8568144,0.7604175,1.0
H291,J01,8.35,train,0.6830833,0.7337823,0.76051223
H291,J03,0.19,train,0.5241599,0.73509157,0.7813036
H291,J10,6.57,train,0.56665504,0.7156558,0.71372443
H291,J31,8.46,train,0.6561252,0.734525,0.7715602
H294,J09,8.3,train,0.61755747,0.7138514,0.7559762
H294,J11,0.66,train,0.6287369,0.62919575,0.8069141
H294,J15,7.26,train,0.6926657,0.72139776,0.71155363
H294,J25,1.87,train,0.69061315,0.64584017,0.8047809
H294,J27,0.08,train,0.49922502,0.7138514,0.678989
H294,J31,1.82,train,0.696681,0.70116264,0.7929408
H295,J02,9.84,holdout,0.5224783,0.6583004,0.7490524
H295,J11,9.65,holdout,0.6195016,0.6524167,0.67167294
H295,J20,6.78,holdout,0.5400909,0.7389258,0.7090308
H295,J23,7.75,holdout,0.5632775,0.6311817,0.7235254
H295,J26,4.8,holdout,0.8347926,0.7570047,0.7637348
H295,J27,7.8,holdout,0.5130899,0.7608999,0.6957603
H295,J31,9.44,holdout,0.6522324,0.78419137,0.7367914
H297,J01,2.35,holdout,0.6868112,0.8089825,0.81276464
H297,J23,0.24,holdout,0.657547,0.7671773,0.8024415
H297,J27,6.73,holdout,0.71966803,0.76616025,0.86562014
H297,J28,2.27,holdout,0.679216,0.75665116,0.819466
H297,J30,0.2,holdout,0.69811714,0.66896635,0.72926533
H299,J02,6.19,train,0.731554,0.7119385,0.9119743
H299,J20,1.92,train,0.8794701,0.7011659,0.9119275
H299,J21,5.47,train,0.6955036,0.9030594,0.8567126
H299,J22,8.12,train,0.8458415,0.6919548,0.89023215
H299,J27,7.47,train,0.68570215,0.76927745,0.8049748
H299,J31,6.75,train,0.71906555,0.8052325,0.80174863
H300,J02,7.56,holdout,0.928692,0.74737847,0.9323951
H300,J06,6.2,holdout,0.75702286,0.7756044,0.7819233
H300,J08,4.68,holdout,0.87987506,0.85601926,0.84603316
H300,J10,7.15,holdout,0.8888086,0.70487094,0.9323951
H300,J20,4.39,holdout,0.8347486,0.66005546,0.7760376
H300,J23,7.27,holdout,0.667029,0.78343064,1.0
H300,J25,0.72,holdout,0.61965954,0.6745274,0.9223565
H300,J27,9.67,holdout,0.90863097,0.7335584,0.7784963
H301,J02,8.89,train,0.7485651,0.81272125,0.750549
H301,J06,8.46,train,0.7849723,0.8671732,0.83249396
H301,J08,7.58,train,0.7929523,0.7299049,0.7533435
H301,J10,10.0,train,0.87053233,0.8671732,0.63974047
H301,J20,5.21,train,0.81748164,0.70739007,0.68113875
H301,J23,8.49,train,0.9052079,0.69744986,0.8301257
H301,J25,1.26,train,0.75429374,0.7361775,0.6461346
H301,J27,10.0,train,0.87053233,0.7494662,0.80336237
H302,J01,0.82,train,0.5382086,0.73355913,0.75511587
H304,J01,9.92,train,0.9753734,0.85130584,0.8059112
H304,J05,3.16,train,0.8674544,0.80248225,0.82494265
H304,J28,9.86,train,0.8725809,0.86330134,0.836081
H304,J31,9.8,train,0.87645173,0.8204646,0.8049388
H305,J02,8.35,train,0.80368483,0.8851507,0.70105684
H305,J05,7.7,train,0.7432626,0.7652613,0.85723215
H305,J20,1.98,train,0.6881078,0.855742,0.6989107
H305,J30,9.83,train,0.74670047,0.90379155,0.77486837
H306,J05,7.97,train,0.73853016,0.94588184,0.8156175
H306,J20,8.49,train,0.7951703,0.6812211,0.74677706
H306,J23,9.29,train,0.7230152,0.95975536,0.71738625
H306,J26,6.05,train,0.65447724,0.6887909,0.7905886
H306,J30,7.8,train,0.5671109,0.95703363,0.8636625
H306,J31,7.96,train,0.7229285,0.8667772,0.74677706
H307,J01,2.01,train,0.7240334,0.83128285,0.7193018
H307,J02,3.87,train,0.6309772,0.70335543,0.72127795
H307,J05,5.64,train,0.68206924,0.740149,0.7137439
H307,J09,7.08,train,0.65674,0.6933478,0.8151764
H307,J10,8.1,train,0.69918656,0.73890615,0.7247759
H308,J01,1.58,train,0.8020957,0.6416525,0.6932998
H308,J20,6.68,train,0.7273077,0.74951446,0.9517215
H308,J26,6.9,train,0.63335854,1.0,0.82962143
H308,J28,6.04,train,0.88836956,0.75420725,0.8008738
H309,J01,6.75,train,0.8430144,0.875921,0.84784913
H309,J02,5.58,train,0.839977,0.95685524,0.92468333
H309,J30,7.38,train,0.67093146,0.8677155,0.84784913
H309,J31,8.69,train,0.8430144,0.7549696,0.84784913
H312,J01,8.66,train,0.7876199,0.7825885,0.7882043
H312,J05,9.82,train,0.8088795,0.81760526,0.74394023
H312,J15,9.77,train,0.7085411,0.7037354,0.7354202
H312,J16,8.43,train,0.7524187,0.783002,0.7196435
H312,J26,7.99,train,0.7750937,0.83988124,0.77045923
H312,J27,9.72,train,0.7394222,0.75350714,0.80684775
H312,J30,8.1,train,0.76729447,0.6856346,0.8037869
H312,J31,9.62,train,0.8122003,0.85146093,0.8039053
H313,J01,6.71,train,0.8199177,0.7849755,0.8653064
H313,J02,7.32,train,0.70158607,0.8113143,0.9264654
H313,J21,7.16,train,0.74180764,0.94055444,0.8159237
H313,J23,6.74,train,0.6594106,0.8962639,0.7221268
H314,J01,8.62,train,0.75741214,0.7823275,0.7356887
H314,J24,8.88,train,0.66536653,0.728889,0.8720355
H314,J31,8.66,train,0.85988617,0.76568955,0.864972
H315,J01,1.39,train,0.712057,0.87394786,0.81832206
H315,J02,9.75,train,0.7873426,0.83978295,0.8126632
H315,J04,9.73,train,0.7050271,0.82461923,0.8494729
H315,J32,3.1,train,0.80756927,0.9101654,0.6802275
H317,J01,6.72,train,0.77989376,0.8298191,0.8124268
H317,J05,7.62,train,0.76099885,0.76781696,0.814055
H317,J11,7.39,train,0.815905,0.8254548,0.8088157
H317,J28,7.68,train,0.7350178,0.79798174,0.7600672
H318,J01,7.12,holdout,0.7965592,0.64207816,0.85623413
H318,J05,4.78,holdout,0.8375331,1.0,0.6810361
H318,J06,5.54,holdout,0.85244167,0.81709087,0.651208
H318,J28,4.98,holdout,0.742769,0.8470987,0.6742141
H319,J01,1.9,train,0.72136587,0.7595392,0.77789253
H319,J04,8.77,train,0.7979983,0.7459782,0.9105946
H319,J26,9.58,train,0.77066624,0.9176574,0.92537856
H319,J28,8.69,train,0.7060585,0.89144826,0.86543065
H320,J01,9.62,holdout,0.86202323,0.7759653,0.81068814
H320,J04,2.7,holdout,0.77032197,0.77527165,0.66139174
H320,J05,1.93,holdout,0.8007525,0.73111093,0.6962987
H320,J24,7.65,holdout,0.86830044,0.71625406,0.6580092
H320,J28,1.5,holdout,0.7875782,0.82791865,0.663734
H320,J29,3.75,holdout,0.7793597,0.9071841,0.6464895
H320,J30,3.14,holdout,0.8414592,0.81540585,0.70933884
H320,J31,6.01,holdout,0.7842057,0.89687526,0.75810367
H322,J01,6.81,train,0.6643926,0.8532884,0.75032234
H322,J02,7.91,train,0.8598882,1.0,0.7810022
H322,J04,6.08,train,0.9519936,0.8594248,0.6341035
H322,J09,6.34,train,0.5840435,0.81821245,0.6270309
H322,J24,6.57,train,0.71687216,0.81527674,0.6725818
H322,J27,6.87,train,0.95824486,1.0,0.8978131
H322,J29,7.08,train,0.7951576,1.0,0.64650905
H322,J30,6.27,train,0.9408705,1.0,0.6917982
H323,J01,7.97,train,0.6816777,0.5870365,0.6963275
H323,J14,6.81,train,0.6491431,0.5661969,0.6781075
H323,J15,5.38,train,0.76374435,0.61319673,0.64449745
H323,J17,1.48,train,0.6128018,0.6703177,0.7157308
H323,J19,7.03,train,0.6168324,0.5783962,0.69334775
H324,J01,9.92,train,0.8095665,0.8465665,0.8002417
H324,J04,9.88,train,0.90805024,0.908491,0.7491214
H324,J05,8.06,train,0.8995321,0.9190044,0.79317015
H324,J10,9.39,train,0.7300179,0.8914572,0.8891831
H324,J27,9.23,train,0.90805024,0.9392365,0.8104062
H324,J28,9.58,train,0.90239406,0.9057745,0.80627966
H324,J30,9.81,train,0.8518563,0.93706506,0.8146727
H324,J31,9.45,train,0.86886543,0.94175625,0.80036885
H325,J01,6.13,train,0.5963185,0.60773504,0.908977
H325,J02,7.7,train,0.7431475,0.73757845,0.9072593
H325,J20,7.37,train,0.6407971,0.79571736,0.97828144
H325,J21,7.92,train,0.6086251,0.7570045,0.8240518
H325,J27,7.78,train,0.6902183,0.7190709,0.90134263
H325,J30,8.9,train,0.52859807,0.71621597,0.79984397
H325,J31,8.4,train,0.37769347,0.71621597,0.7593719
H326,J31,3.08,train,0.5344311,0.5520433,0.7393373
H328,J05,0.14,train,0.6891286,0.76068085,0.6089835
H328,J06,6.44,train,0.8071312,0.7520645,0.82299984
H328,J07,8.32,train,0.7466022,0.8051504,0.8378358
H328,J26,2.18,train,0.66674984,0.85680914,0.75004363
H328,J28,9.0,train,0.8911131,0.8258194,0.93632936
H329,J01,3.76,holdout,0.67444164,0.8290075,0.78182495
H329,J02,3.91,holdout,0.6263716,0.75043267,0.7323384
H329,J24,3.87,holdout,0.6222302,0.82298476,0.69477904
H329,J30,5.22,holdout,0.574578,0.7532002,0.59539664
H329,J31,6.64,holdout,0.5386145,0.71768844,0.6083563
H330,J01,5.39,train,0.6617702,0.72479975,0.67661095
H330,J10,3.04,train,0.71482253,0.681327,0.7082164
H330,J26,6.57,train,0.653752,0.7177774,0.5963163
H331,J01,4.43,train,0.7061895,0.8553883,0.82821834
H331,J04,7.81,train,0.6712503,0.8615092,0.79017305
H331,J05,7.0,train,0.8602587,0.906241,0.96931237
H331,J06,5.57,train,0.79830486,0.7372129,0.817566
H331,J07,6.96,train,0.7336578,0.90200305,0.8525772
H331,J26,7.48,train,0.78948396,0.7842339,0.8393123
H334,J01,8.71,train,0.78302103,0.82994497,0.73391813
H334,J05,9.49,train,0.8461003,0.85266095,0.81183624
H334,J20,5.66,train,0.7927713,0.61913943,0.78137296
H334,J25,7.22,train,0.735425,0.88168836,0.7403457
H334,J26,8.9,train,0.8647301,0.7175232,0.8404892
H334,J31,9.86,train,0.8282893,0.7053152,0.7005424
H336,J01,5.36,holdout,0.70398486,0.7207973,0.82397753
H336,J02,5.07,holdout,0.89743155,0.8712962,0.9083289
H336,J27,8.04,holdout,0.8178291,0.75800145,0.9197142
H336,J30,5.68,holdout,0.7893698,0.7240478,0.8059573
H337,J01,4.89,train,0.7520339,0.5852899,0.72875655
H337,J20,5.11,train,0.6523813,0.6833133,0.9038568
H337,J21,2.45,train,0.5838525,0.6718564,0.8023174
H337,J29,7.05,train,0.809392,0.77615106,0.94526494
H337,J31,6.03,train,0.73917115,0.66919464,0.7397792
H337,J32,3.04,train,0.79626167,0.73256874,0.82154715
H338,J01,8.33,train,0.8168173,0.75356054,0.8649768
H338,J04,6.42,train,0.6996149,0.8209345,0.8213161
H338,J05,5.02,train,0.64880395,0.8682961,0.7613362
H338,J20,5.57,train,0.7384946,0.7782507,0.8833766
H338,J21,4.8,train,0.803809,0.8120431,0.7317396
H338,J24,7.73,train,0.71230996,0.8682961,0.8175616
H338,J27,3.57,train,0.70685303,0.781945,0.79665697
H338,J31,9.32,train,0.783612,0.7409821,0.78924847
H338,J32,4.66,train,0.5298105,0.65595746,0.74829996
H340,J04,8.76,train,0.7551315,0.8900289,0.75361645
H340,J24,7.17,train,0.7499922,0.99999994,0.8653254
H340,J30,7.45,train,0.7298388,0.88807416,0.7486041
H340,J31,3.64,train,0.7280754,0.90461755,0.9082927
H342,J01,7.55,train,0.7326863,0.82200396,0.8044475
H344,J01,4.2,holdout,0.5465996,0.5704025,0.6933172
H344,J05,6.8,holdout,0.58508515,0.5759576,0.76038814
H344,J26,2.22,holdout,0.5100026,0.6538623,0.8098154
H344,J30,7.81,holdout,0.61534363,0.65922296,0.7650714
H346,J01,1.05,train,0.6922609,0.75845456,0.68938816
H346,J02,2.97,train,0.693737,0.8213621,0.6893815
H346,J04,6.13,train,0.76653945,0.8004759,0.7698546
H346,J05,4.19,train,0.69888484,0.7276803,0.7259023
H346,J06,8.29,train,0.6386272,0.72889173,0.7707933
H346,J25,8.71,train,0.6808785,0.859453,0.8266341
H346,J27,1.04,train,0.6243878,0.7549856,0.7586502
H346,J30,0.77,train,0.62808317,0.8261144,0.8000679
H347,J05,8.21,train,0.56805444,0.7163001,0.7063389
H347,J15,7.55,train,0.58697486,0.86939156,0.80174035
H347,J26,3.85,train,0.74480385,0.6297358,0.82230294
H347,J31,4.84,train,0.80093205,0.7610897,0.797464
H349,J01,7.23,train,0.8885542,0.85499954,0.8574501
H349,J03,1.03,train,0.84740466,0.7354015,0.8639411
H349,J05,6.23,train,0.7952118,0.87686574,0.77965885
H349,J06,6.31,train,0.7574053,0.7810327,0.82329035
H349,J26,2.78,train,0.50681394,0.7789041,0.91325015
H349,J31,7.89,train,0.66488177,0.79150105,0.8019895
H353,J01,7.23,train,0.6094438,0.6261059,0.59109443
H353,J04,5.69,train,0.7081747,0.67594707,0.6390515
H353,J26,7.5,train,0.7081747,0.62951946,0.7245978
H354,J01,7.06,train,0.7577984,0.69568,0.82299364
H354,J03,8.08,train,0.7233826,0.70272374,0.8936368
H354,J10,8.27,train,0.67906076,0.9075012,0.7210973
H354,J20,8.59,train,0.7301507,0.86836785,0.8936368
H354,J27,6.69,train,0.81300086,0.7689456,0.7229204
H354,J30,5.79,train,0.86174595,0.6768665,0.88389194
H355,J01,6.39,train,0.73326415,0.9406564,0.8128711
H355,J04,5.38,train,0.73186934,0.8355798,0.7821867
H355,J20,9.1,train,0.8785974,0.7874267,0.92301905
H355,J23,9.57,train,0.7350685,0.82849646,0.7658247
H355,J31,8.6,train,0.72337526,0.8064356,0.829373
H358,J01,6.71,train,0.779215,0.80346805,0.7791704
H358,J02,8.66,train,0.8013345,0.8557768,0.84959364
H358,J08,4.48,train,0.8578096,0.80135196,0.8483711
H358,J09,10.0,train,0.7644831,0.90392756,0.7646793
H358,J15,5.4,train,0.8336102,0.86417794,0.83144915
H358,J16,0.13,train,0.80632037,0.7642194,0.6748021
H358,J20,9.89,train,0.73563826,0.8053216,0.8484944
H358,J22,8.54,train,0.8085376,0.7790561,0.8551676
H358,J23,8.33,train,0.83636385,0.87329507,0.8964344
H358,J30,7.48,train,0.8414992,0.8945831,0.8917711
H358,J31,8.01,train,0.8756802,0.8748865,0.8285452
H360,J04,9.0,train,0.65518177,0.71611613,0.6734233
H360,J05,2.37,train,0.58315414,0.71611613,0.756436
H360,J08,0.33,train,0.68655205,0.736478,0.7141091
H360,J23,5.52,train,0.63154924,0.71611613,0.6342407
H360,J25,4.92,train,0.65027136,0.63010013,0.6647746
H363,J01,8.46,train,0.7534982,0.7075589,0.64696187
H363,J02,9.52,train,0.68524575,1.0,0.7560248
H363,J04,7.81,train,0.58333147,0.7220657,0.63418746
H363,J28,8.37,train,1.0,1.0,0.63418746
H366,J24,5.35,train,0.7432903,0.74119914,0.74411225
H366,J27,9.55,train,0.7524392,0.74636734,0.9512277
H366,J31,9.93,train,0.79845643,0.82998616,0.87906426
H367,J01,7.1,holdout,0.6179445,0.7921878,0.7746742
H367,J20,6.19,holdout,0.5840265,0.77570796,0.738281
H367,J27,7.36,holdout,0.65496343,0.77297807,0.7785503
H367,J30,5.01,holdout,0.66450655,0.60587883,0.7018942
H368,J01,8.53,train,0.75621307,0.615739,0.8431405
H368,J02,6.58,train,0.7957576,0.7793181,0.7799845
H368,J04,7.54,train,0.61586,0.61231434,0.78262115
H368,J06,6.9,train,0.6780831,0.6608201,0.7802734
H368,J23,4.9,train,0.5714847,0.61597466,0.77755785
H368,J29,6.42,train,0.6654267,0.6297045,0.7831673
H369,J01,5.0,train,0.65346116,0.8113984,0.8196038
H369,J05,10.0,train,0.8457785,0.9301813,0.86206776
H369,J20,3.8,train,0.89976716,0.8916386,0.69809884
H369,J23,2.72,train,0.8523863,0.8646354,0.8272268
H370,J01,8.28,train,0.8271983,0.7329478,0.7779194
H370,J04,8.72,train,0.8570807,0.7465657,0.7457241
H370,J05,6.85,train,0.85457045,0.8300384,0.71621096
